nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
1.050025137049387602e+00,7.000967890941587335e-01
-1.087230972183395872e-01,9.363023118168570802e-01
5.009559735024481097e-02,6.999706547001007806e-01
4.999623422533323869e-02,7.000999290695500976e-01
4.994909789048219279e-02,7.000860754044232470e-01
1.349951286407765627e+00,3.000873326166539345e-01
8.264392206774092697e-01,4.934316059252452646e-01
6.237943944853632239e-01,5.653579589289645657e-01
7.018679270714009988e-01,5.944879653058012803e-01
8.432117373008150008e-01,5.594720899905870626e-01
8.469861621492615900e-01,5.540211022468488622e-01
9.534789349147019255e-01,4.449134500760787425e-01
8.447162342889141806e-01,5.573217212349491634e-01
8.901851028210568950e-01,6.016660053222794291e-01
8.425604233062214954e-01,5.603100582172489963e-01
8.285434650799429201e-01,5.305024058959929567e-01
9.059377721757908564e-01,5.663491216471789880e-01
1.100044658871531356e+00,3.000894739358335728e-01
1.100044688979163077e+00,3.000894589019683090e-01
1.141212052968175517e+00,3.144142983318271023e-01
1.140465107449748050e+00,3.203102681644064420e-01
1.141429208367049419e+00,3.143227158574616875e-01
1.099955473044428089e+00,3.000895396572892948e-01
1.142046235955491484e+00,3.140498139247032694e-01
1.163010755510954342e+00,3.136694319032269918e-01
6.990426364571976636e-01,6.890690933548430097e-01
1.075167035153719475e+00,3.457813266505581629e-01
9.675990090639592367e-01,4.115071191541821993e-01
1.058341686104324664e+00,3.515456077582959082e-01
1.138697970016345318e+00,3.152720818141969139e-01
1.102015441100074433e+00,3.234227704312299112e-01
9.906075134675075278e-01,4.229035417299736310e-01
1.138707089155679419e+00,3.151779168833767075e-01
1.079510837048970551e+00,3.393623416902677992e-01
8.077837823375779713e-01,5.646905061893321420e-01
8.670998570075528766e-01,5.050708133028736224e-01
8.253385743248843331e-01,5.421813925703206083e-01
7.919836644202482567e-01,5.654022815218656683e-01
7.899793084505881691e-01,5.923974439730389507e-01
1.111484858000754139e+00,3.638950538388587841e-01
7.739105784896700424e-01,6.558001858170603438e-01
8.562443956760428243e-01,4.512188788481066304e-01
7.899847912921736937e-01,4.814106260085611044e-01
9.038058578823376932e-01,4.027782421808820401e-01
8.476742996937043362e-01,4.935784214988004903e-01
1.033200915959345823e+00,3.601991913890371100e-01
9.423213682172338901e-01,4.206584559359791142e-01
9.353167349282146548e-01,4.184907520494632882e-01
9.951565928034198372e-01,3.595440226806230211e-01
9.917528858853335016e-01,3.836247912886952549e-01
1.048296103634347887e+00,3.450290585990415382e-01
9.134923175903049142e-01,5.053423707432758150e-01
8.972653320061961812e-01,4.764688939164021253e-01
7.684970539358247921e-01,5.955019914782351265e-01
7.779588592944191028e-01,5.697236363540452153e-01
6.751240510422775731e-01,5.977056379397863717e-01
6.833841745298830928e-01,4.958282291413221299e-01
6.040962195137222768e-01,6.089518755969637320e-01
7.611847956228028345e-01,4.986580232140045976e-01
8.236916400703362395e-01,4.492290513845635380e-01
8.713101162657966858e-01,4.247936525030359123e-01
8.813244468153653699e-01,3.963708688625695586e-01
9.133440974781228405e-01,4.086977627094369181e-01
8.302554926269122282e-01,4.682464232722787778e-01
8.074942474694970507e-01,4.538660396705958000e-01
8.254311973162690164e-01,4.399165268998677658e-01
8.350480329253229250e-01,4.547011590069112708e-01
8.683425362056459429e-01,4.304558645271779338e-01
8.129290414045646784e-01,4.706557842116483870e-01
8.128425445839314589e-01,4.706741227184268461e-01
7.985127177570653378e-01,4.856888315961986335e-01
7.994043235436814054e-01,4.673722966277890634e-01
7.916704045949632951e-01,4.844876097482094801e-01
8.047308791704878006e-01,4.828850370882647458e-01
8.367349839006774648e-01,4.676216649108095869e-01
9.036670122456719190e-01,4.117420607187959880e-01
9.171512125584825315e-01,4.108741048925531048e-01
9.378909085824532754e-01,4.193936231446186991e-01
7.959219851882317620e-01,5.081670612156737876e-01
8.092984042895379204e-01,4.956260867030126138e-01
7.725943332137640285e-01,5.497244714149595035e-01
7.539919061489981367e-01,5.293418654694141967e-01
8.013460160828226320e-01,4.906243603603985814e-01
8.564068426336309825e-01,4.738362515441692513e-01
8.194221212603710613e-01,5.036556242077245837e-01
7.956579795328418969e-01,5.251178105261609108e-01
7.820254886371656999e-01,5.208076235292895539e-01
7.788426038304187005e-01,5.225522433793505783e-01
8.083820264261555311e-01,5.193167784449433944e-01
8.232788021599927175e-01,5.233817060100373064e-01
8.091457278234620576e-01,5.271042161694876604e-01
7.483435338242788726e-01,5.517937783801976082e-01
7.619664732589639389e-01,5.314421864323385369e-01
7.637158552504170750e-01,5.506834121744240695e-01
7.808054751694476492e-01,5.445995832885761612e-01
7.713403734788564226e-01,5.461521348280835575e-01
7.698092956086830529e-01,5.319400712754375204e-01
7.947572232937181180e-01,5.080414068688812179e-01
7.827568765260856098e-01,5.442782491507049958e-01
7.876795119940389611e-01,5.423606677611214621e-01
7.896662690728432077e-01,5.350376202914249868e-01
7.799534412346941226e-01,5.404356512226118348e-01
7.854052300837048861e-01,5.383137862547432428e-01
8.167317284283218681e-01,5.443448746919721248e-01
7.838212268696481688e-01,5.369715305584938925e-01
7.939412240383685315e-01,5.408540764938607470e-01
8.086155236426403325e-01,5.564372634556955521e-01
7.878617243421639493e-01,5.311226507628725724e-01
7.847790528779206021e-01,5.529587499530470573e-01
7.847510836552958891e-01,5.374041195695888895e-01
7.995848032369724523e-01,5.322667434519087193e-01
7.856465165373408555e-01,5.434261719764492682e-01
7.853818140418747928e-01,5.366864391410145485e-01
7.863847671479953227e-01,5.313909642997187710e-01
