nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
2.704528086467703485e-01,-4.311422203860555413e-01
-1.706460786189439582e-01,3.402575609489599806e-01
-1.706460786189439582e-01,3.402575609489599806e-01
-2.184905073581220325e-01,5.945574429279598672e-02
-2.059338733680572409e-01,3.588657253697369320e-02
-6.098846150278389167e-02,-1.231461042719820265e-01
-3.067064267497171537e-02,-1.802737993438239539e-01
-2.203872289091102221e-02,-2.228015347833535442e-01
-1.131520176790326571e-02,-2.479729911496925954e-01
-1.091021432388405987e-02,-2.614237558491731561e-01
-1.330102351140871608e-02,-2.761102373094278528e-01
-4.670092981798712461e-03,-2.993781075270292025e-01
-1.009027472744048748e-01,-2.513762638532729410e-01
-1.061436449927452563e-02,-3.190306225587463684e-01
-8.956483829894409943e-02,-2.830276658702490788e-01
-6.245870334380837496e-02,-3.505009757568274820e-01
-9.015317260370409036e-02,-3.093827115874566158e-01
-4.175211156528102485e-02,-3.634380124972874659e-01
-4.344734239505024243e-02,-3.601855027469184067e-01
-6.727768593547824028e-02,-2.956304583871671166e-01
-3.682249208054236278e-02,-3.981958753367502712e-01
2.652441223112181334e-02,-4.265721700971726316e-01
1.542068237361229888e-02,-4.211772562025160038e-01
-4.851738140242284336e-03,-3.980329768567867910e-01
-9.338213347473978132e-02,-3.827938438545159805e-01
3.261532843751580035e-03,-4.319406632996863893e-01
2.392429241401031192e-02,-4.368523772880867906e-01
-1.426284090612806033e-02,-4.770285309367971460e-01
-1.403365008631167477e-02,-3.844994731091952445e-01
2.315227219411443438e-02,-4.356583519534501514e-01
-1.406901283236841604e-02,-3.548844976027490383e-01
2.588253121734478829e-02,-4.095197842006675359e-01
-2.022764552870501276e-02,-3.443602928799521790e-01
8.817681181338216101e-03,-3.931177871464709428e-01
-1.989695738940901182e-02,-3.314438039131288871e-01
4.624290493433741434e-03,-3.732678755891852274e-01
-2.132586053438832036e-02,-3.263045265265866468e-01
8.097595839777364801e-03,-3.686008673956960857e-01
-1.745748061023837810e-02,-3.211229521312043422e-01
2.886395240550419794e-03,-3.406663294035171541e-01
-1.151605621078175684e-02,-3.209641574690959009e-01
1.667686738482380970e-03,-3.332072164563663619e-01
1.478563077986591590e-03,-3.481287022965358635e-01
1.804076788611063201e-02,-3.929826537187184332e-01
3.744560027378721762e-03,-3.549423453236703052e-01
1.704139622294109993e-02,-3.700036203754598629e-01
3.251038766898008137e-03,-3.746915038205989035e-01
1.665213574289991713e-02,-4.133894366626630346e-01
1.892304339890585330e-03,-3.701787826919125668e-01
1.022798718892361375e-02,-3.744747726011790623e-01
-1.312383190080132489e-03,-3.721572265183759054e-01
8.979093547946202791e-03,-3.805901594503756091e-01
-5.344227186593338008e-03,-3.653634283043066810e-01
3.787514857633712817e-03,-3.897509355778587814e-01
-8.555790338051857957e-03,-3.503736862147346920e-01
-6.356882089048700168e-03,-3.615978097770234378e-01
-1.026859401920889731e-02,-3.503146612131034510e-01
-6.993244261999671113e-03,-3.617210557588371178e-01
-1.065356311573707054e-02,-3.485695229549964358e-01
-2.204473638894560716e-03,-3.789326928817383089e-01
-1.476026844193220090e-02,-3.363678052780526007e-01
-3.760176592545228652e-03,-3.802060677468153682e-01
-1.755844830059651029e-02,-3.284648662919567030e-01
-1.131215023440443335e-02,-3.460708665357639657e-01
-1.766864775364686280e-02,-3.231443706094863089e-01
-1.523637147371087117e-02,-3.347263971886317857e-01
-1.799432648254702810e-02,-3.217322667386840473e-01
-1.304850320067316508e-02,-3.309650003204311908e-01
-2.042112398969493300e-02,-3.187720470031804032e-01
-1.457849985032275489e-02,-3.278166777316492420e-01
-2.164941722277964609e-02,-3.170680527354076683e-01
-1.687128390966638816e-02,-3.358374730404243280e-01
-2.295162636924565069e-02,-3.138691414306198357e-01
-1.872276090021395695e-02,-3.249658710856192512e-01
-2.264283365308515303e-02,-3.101599780412208629e-01
-1.693621987407181381e-02,-3.226201588779405438e-01
-2.153060607565164541e-02,-3.040933289296296471e-01
-1.344653923912383919e-02,-3.252295263677097426e-01
-2.205820922088793518e-02,-3.008932126375469251e-01
-1.501101597394398010e-02,-3.061338866247595436e-01
-2.094541514843627911e-02,-2.970087300158851806e-01
-1.842452295844215424e-02,-3.116884594631457173e-01
-2.103788930594779547e-02,-2.943829008165542716e-01
-1.785739575838590429e-02,-3.022591521726413211e-01
-2.122989972376781997e-02,-2.925306680038810003e-01
-1.926482099213219085e-02,-2.949671817903851134e-01
-2.116476377133347589e-02,-2.957003425079464121e-01
-1.719646262464390174e-02,-2.902187100823916954e-01
-2.196593363477859426e-02,-3.003835587212328462e-01
-1.859964216706709236e-02,-3.023093097878590263e-01
-2.238765230968129891e-02,-3.016555169413445703e-01
-1.919847031421173175e-02,-3.111103639994067804e-01
-2.301264151180706929e-02,-2.979936559010842312e-01
-2.062466868024259020e-02,-2.986349092894027279e-01
-2.321882231858116499e-02,-3.012964271299958252e-01
-2.112670386398410316e-02,-3.049601108655118908e-01
-2.337695634563692615e-02,-3.028185988012382923e-01
-1.797033071348280719e-02,-3.070778000801658303e-01
-2.355768912313587621e-02,-3.044278809992008727e-01
-1.645320555933827214e-02,-3.056314564999754180e-01
-2.253103774681459309e-02,-3.096902905589200561e-01
-1.554764980812597779e-02,-3.411082787546568795e-01
-2.206948485925408487e-02,-3.072200916070922383e-01
-1.640196241725751236e-02,-3.237523983370930725e-01
-2.116765461092578321e-02,-3.065399914724191155e-01
-1.711051887710236460e-02,-3.137488744847533040e-01
-1.963622938972713408e-02,-3.024760631092483498e-01
-1.707260696969876632e-02,-3.097318811478588785e-01
-2.013374264177394957e-02,-3.005409486770597161e-01
-1.771141439126890441e-02,-3.033647253353751738e-01
-2.029480696674660495e-02,-2.970883833772657856e-01
-1.777459205135979367e-02,-2.879550077903975103e-01
-2.070417751974127155e-02,-3.021534993159812332e-01
-1.854803541621552129e-02,-3.022197730511500535e-01
-2.087411493526571821e-02,-3.048466727587521019e-01
