1.979259691589064118e+00
4.628358135513695792e+00
4.646656578556600081e+00
4.854204189559181870e+00
4.946866372229718145e+00
4.277814836541658505e-01
5.430132730204341174e-01
2.023903305071206749e+00
3.216291450857900802e+00
3.216291450857900802e+00
9.437298662693360818e-01
7.712024537572004235e-01
3.465938488124594485e+00
1.584203959990454713e+00
2.875233337444376147e+00
2.818756056067892590e+00
7.268940953108777414e+00
8.278847937548581726e+00
1.006595705201691437e+01
1.006595705201691437e+01
1.006595705201691437e+01
5.211062101277201819e+00
5.273292164430140261e+00
4.413162460958451661e+00
3.013405869173888529e+00
2.489126792005909028e+00
1.964212824147255620e+00
2.442452013873475991e+00
2.108723428778001452e+00
2.003914697018438051e+00
1.430192331652323734e+00
1.288824663185744068e+00
1.761238650417413343e+00
1.233791348639508234e+00
1.727924293334064609e+00
1.228094640206412569e+00
1.543623501136876630e+00
1.303997683746880298e+00
1.799514536850967295e+00
1.432028668781746283e+00
1.377711651794538028e+00
1.178375332367223693e+00
1.433356725433038159e+00
1.395627292685008181e+00
7.994663664356720378e-01
1.825391471340612526e+00
1.138971606668104819e+00
1.206950078386494152e+00
1.203347411589494431e+00
1.525605001976487296e+00
1.356169504888027566e+00
1.030765425517304656e+00
1.351998336568298376e+00
1.054124861363670229e+00
1.027427922654298609e+00
9.670481155273129570e-01
1.186849502038600068e+00
6.160969752083775841e-01
9.696624264805090432e-01
1.135856844386165188e+00
1.239656004685354862e+00
1.166021241148236909e+00
9.172018963803739711e-01
4.326031510625827914e-01
7.300327998366979987e-01
4.487378259421844207e-01
7.220390652168521273e-01
5.960367690280160557e-01
6.815324823236313945e-01
8.889991988383817434e-01
8.335039607050718224e-01
6.298441595389016046e-01
1.099819641955003924e+00
6.666380330498927753e-01
6.843306793924640585e-01
4.382523339885880942e-01
4.432297838925664535e-01
6.285025510320288999e-01
7.249404031585817698e-01
4.863542849556441450e-01
3.601753554449217964e-01
4.129613725484803100e-01
4.222681992840169318e-01
3.458900903718468700e-01
7.209639871161738212e-01
6.413435414969486104e-01
6.531753991974146301e-01
5.375926052257096188e-01
6.284787044843485049e-01
1.044960923258284602e+00
6.925176844357660011e-01
7.382156429010311438e-01
7.366660936507438695e-01
7.232193651316626282e-01
6.937104817160663073e-01
5.402095696536962643e-01
9.304200500475312552e-01
1.083173653017687643e+00
7.379885769684217944e-01
7.542573214148122762e-01
5.951740777248907266e-01
6.820492059592724310e-01
4.580516506071924954e-01
6.899496480142890409e-01
4.655275237257499032e-01
2.944664747315896558e-01
5.483806336175395257e-01
4.328435496321245690e-01
3.733882467723801946e-01
4.840265026777911261e-01
4.936538683789708504e-01
4.464702765093385706e-01
5.457051496789075973e-01
6.047236764886779747e-01
9.295127969595728956e-01
1.167793943865559791e+00
9.590977177554874666e-01
8.732592301673937074e-01
6.261197168064221996e-01
5.933841121871267221e-01
